City,District,Ward,Street,address,area_value,price_value_trieu,price_per_m2_final
Hồ Chí Minh,Thủ Đức,Phường An Phú,Đường Nguyễn Thị Định,"Đường Nguyễn Thị Định, Phường An Phú, Thành phố Thủ Đức, Hồ Chí Minh",71.0,25.0,352112.676056338
Hồ Chí Minh,Thủ Đức,Phường Long Thạnh Mỹ,Hẻm 859 Đường Nguyễn Xiển,"Đường Nguyễn Xiển, Phường Long Thạnh Mỹ, Thành phố Thủ Đức, Hồ Chí Minh",80.0,30.0,375000.0
Đà Nẵng,Quận Sơn Trà,Phường Phước Mỹ,Đường Hồ Nghinh,"Đường Hồ Nghinh, Phường Phước Mỹ, Quận Sơn Trà, Đà Nẵng",400.0,35.0,87500.0
Hà Nội,Quận Đống Đa,Phường Trung Liệt,Phố Thái Hà,"Phố Thái Hà, Phường Trung Liệt, Quận Đống Đa, Hà Nội",90.0,19.0,211111.11111111112
Hà Nội,Quận Cầu Giấy,Phường Dịch Vọng,Phố Trần Thái Tông,"Phố Trần Thái Tông, Phường Dịch Vọng, Quận Cầu Giấy, Hà Nội",80.0,29.0,362500.0
Hà Nội,Quận Cầu Giấy,Phường Yên Hòa,Phố Trung Kính,"Phố Trung Kính, Phường Yên Hòa, Quận Cầu Giấy, Hà Nội",100.0,11.0,110000.0
Hà Nội,Quận Cầu Giấy,Phường Dịch Vọng Hậu,Hẻm 165 Phố Trần Quốc Vượng,"Phố Trần Quốc Vượng, Phường Dịch Vọng, Quận Cầu Giấy, Hà Nội",70.0,8.0,114285.71428571429
Hà Nội,Quận Đống Đa,Phường Láng Thượng,Đường Láng,"Đường Láng, Phường Láng Thượng, Quận Đống Đa, Hà Nội",800.0,330.0,412500.0
Hà Nội,Quận Cầu Giấy,Phường Dịch Vọng Hậu,Đường Xuân Thủy,"Đường Xuân Thủy, Phường Dịch Vọng Hậu, Quận Cầu Giấy, Hà Nội",110.0,72.0,654545.4545454546
Hà Nội,Quận Nam Từ Liêm,Phường Mễ Trì,Đường Phạm Hùng,"Đường Phạm Hùng, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội",500.0,100.0,200000.0
Hà Nội,Quận Cầu Giấy,Phường Yên Hòa,Đường Nguyễn Đức Hạnh 2,"Đường Nguyễn Chánh, Phường Yên Hòa, Quận Cầu Giấy, Hà Nội",1.0,300.0,300000000.0
Hồ Chí Minh,Thủ Đức,Phường An Phú,Đường Nguyễn Hoàng,"Đường Nguyễn Hoàng, Phường An Phú, Thành phố Thủ Đức, Hồ Chí Minh",200.0,35.0,175000.0
Hà Nội,Quận Đống Đa,Phường Hàng Bột,Phố Tôn Đức Thắng,"Phố Tôn Đức Thắng, Phường Hàng Bột, Quận Đống Đa, Hà Nội",55.0,9.0,163636.36363636365
Hà Nội,Quận Hai Bà Trưng,Phường Phạm Đình Hổ,Ngõ Trần Xuân Soạn,"Phố Trần Xuân Soạn, Phường Ngô Thì Nhậm, Quận Hai Bà Trưng, Hà Nội",55.0,26.0,472727.2727272727
Hà Nội,Quận Hai Bà Trưng,Phường Phố Huế,Phố Huế,"Phố Huế, Phường Phố Huế, Quận Hai Bà Trưng, Hà Nội",12.0,12.0,1000000.0
Hà Nội,Quận Hoàng Mai,Phường Đại Kim,Đường Nguyễn Cảnh Dị,"Đường Nguyễn Cảnh Dị, Phường Đại Kim, Quận Hoàng Mai, Hà Nội",60.0,8.000000000000002,133333.33333333334
Hồ Chí Minh,Quận 7,Phường Tân Thuận Tây,Đường Lâm Văn Bền,"Đường Lâm Văn Bền, Phường Tân Thuận Tây, Quận 7, Hồ Chí Minh",420.0,100.0,238095.2380952381
Hà Nội,Quận Thanh Xuân,Phường Khương Trung,Phố Hoàng Văn Thái,"Phố Hoàng Văn Thái, Phường Khương Trung, Quận Thanh Xuân, Hà Nội",20.0,6.0,300000.0
Hà Nội,Quận Thanh Xuân,Phường Khương Mai,Phố Hoàng Văn Thái,"Phố Hoàng Văn Thái, Phường Khương Mai, Quận Thanh Xuân, Hà Nội",20.0,6.0,300000.0
Hồ Chí Minh,Quận Bình Thạnh,Phường 25,Đường Ung Văn Khiêm,"Đường Ung Văn Khiêm, Phường 25, Quận Bình Thạnh, Hồ Chí Minh",1.0,592.0,592000000.0
Hồ Chí Minh,Quận 7,Phường Tân Phong,Đường Bùi Bằng Đoàn,"Đường Bùi Bằng Đoàn, Phường Tân Phong, Quận 7, Hồ Chí Minh",110.0,28.0,254545.45454545456
Hồ Chí Minh,Quận 7,Phường Tân Phong,Đường Bùi Bằng Đoàn,"Đường Bùi Bằng Đoàn, Phường Tân Phong, Quận 7, Hồ Chí Minh",111.0,27.0,243243.24324324325
Hồ Chí Minh,Quận 7,Phường Tân Phong,Đường Bùi Bằng Đoàn,"Đường Bùi Bằng Đoàn, Phường Tân Phong, Quận 7, Hồ Chí Minh",100.0,28.0,280000.0
Hồ Chí Minh,Quận Gò Vấp,Phường 6,Đường Số 30,"Đường số 30, Phường 6, Quận Gò Vấp, Hồ Chí Minh",28.0,6.8,242857.14285714287
Hà Nội,Quận Cầu Giấy,Phường Nghĩa Tân,Phố Tô Hiệu,"Phố Tô Hiệu, Phường Nghĩa Tân, Quận Cầu Giấy, Hà Nội",25.0,12.0,480000.0
Đà Nẵng,Quận Hải Châu,Phường Hòa Cường Nam,Đường Lê Thanh Nghị,"Đường Lê Thanh Nghị, Phường Hòa Cường Nam, Quận Hải Châu, Đà Nẵng",30.0,8.000000000000002,266666.6666666667
Hà Nội,Quận Hà Đông,Phường La Khê,Đường Tố Hữu,"Đường Tố Hữu, Phường Dương Nội, Quận Hà Đông, Hà Nội",164.0,270.0,1646341.463414634
Hà Nội,Quận Cầu Giấy,Phường Dịch Vọng,Phố Trần Thái Tông,"Phố Trần Thái Tông, Phường Dịch Vọng, Quận Cầu Giấy, Hà Nội",30.0,20.0,666666.6666666666
Hà Nội,Quận Cầu Giấy,Phường Trung Hòa,Đường Trần Duy Hưng,"Đường Trần Duy Hưng, Phường Yên Hòa, Quận Cầu Giấy, Hà Nội",50.0,20.0,400000.0
Hà Nội,Quận Đống Đa,Phường Nam Đồng,Phố Nguyễn Lương Bằng,"Phố Nguyễn Lương Bằng, Phường Nam Đồng, Quận Đống Đa, Hà Nội",112.0,25.0,223214.2857142857
Đà Nẵng,Quận Ngũ Hành Sơn,Phường Mỹ An,Đường Trần Bạch Đằng,"Đường Trần Bạch Đằng, Phường Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng",140.0,35.0,250000.0
Lâm Đồng,Đà Lạt,Phường 1,Đường Phan Bội Châu,"Đường Phan Bội Châu, Phường 1, Thành phố Đà Lạt, Lâm Đồng",6.0,6.0,1000000.0
Hà Nội,Quận Đống Đa,Phường Ô Chợ Dừa,Phố Trần Quang Diệu,"Phố Trần Quang Diệu, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội",120.0,17.0,141666.66666666666
Hà Nội,Quận Hoàn Kiếm,Phường Cửa Đông,Phố Đường Thành,"Phố Đường Thành, Phường Cửa Nam, Quận Hoàn Kiếm, Hà Nội",50.0,45.0,900000.0
Hà Nội,Quận Hai Bà Trưng,Phường Vĩnh Tuy,Đường Minh Khai,"Đường Minh Khai, Phường Vĩnh Tuy, Quận Hai Bà Trưng, Hà Nội",150.0,80.0,533333.3333333334
Hà Nội,Quận Đống Đa,Phường Láng Hạ,Đường Láng Hạ,"Đường Láng Hạ, Phường Láng Hạ, Quận Đống Đa, Hà Nội",300.0,150.0,500000.0
Hà Nội,Quận Cầu Giấy,Phường Dịch Vọng Hậu,Đường Xuân Thủy,"Đường Xuân Thủy, Phường Dịch Vọng Hậu, Quận Cầu Giấy, Hà Nội",80.0,35.0,437500.0
Hà Nội,Quận Nam Từ Liêm,Phường Mỹ Đình 2,Đường Lê Đức Thọ,"Đường Lê Đức Thọ, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội",100.0,62.0,620000.0
Hà Nội,Quận Nam Từ Liêm,Phường Cầu Diễn,Phố Hàm Nghi,"Đường Hàm Nghi, Phường Cầu Diễn, Quận Nam Từ Liêm, Hà Nội",100.0,15.0,150000.0
Hải Phòng,Quận Hải An,Phường Đằng Lâm,Đường Trung Hành,"Đường Trung Hành, Phường Đằng Lâm, Quận Hải An, Hải Phòng",70.0,7.0,100000.0
Hà Nội,Quận Nam Từ Liêm,Phường Mễ Trì,Phố Vũ Quỳnh,"Đường Vũ Quỳnh, Phường Mễ Trì, Quận Nam Từ Liêm, Hà Nội",200.0,100.0,500000.0
Hà Nội,Quận Cầu Giấy,Phường Trung Hòa,Phố Hoàng Ngân,"Phố Hoàng Ngân, Phường Trung Hòa, Quận Cầu Giấy, Hà Nội",200.0,100.0,500000.0
Hà Nội,Quận Nam Từ Liêm,Phường Mỹ Đình 1,Phố Trần Văn Lai,"Đường Trần Văn Lai, Phường Mễ Trì, Quận Nam Từ Liêm, Hà Nội",300.0,150.0,500000.0
Hà Nội,Quận Đống Đa,Phường Láng Hạ,Phố Thái Hà,"Phố Thái Hà, Phường Láng Hạ, Quận Đống Đa, Hà Nội",1.0,200.0,200000000.0
Hà Nội,Quận Hoàn Kiếm,Phường Phan Chu Trinh,Phố Phan Chu Trinh,"Phố Phan Chu Trinh, Phường Phan Chu Trinh, Quận Hoàn Kiếm, Hà Nội",200.0,200.0,1000000.0
Kiên Giang,Phú Quốc,Xã Gành Dầu,Đường Cửa Cạn Gành Dầu,"Đường Gành Dầu - Cửa Cạn, Xã Gành Dầu, Thành phố Phú Quốc, Kiên Giang",120.0,80.0,666666.6666666666
Hải Phòng,Huyện Thủy Nguyên,Xã Tân Dương,Đường Tỉnh 359,"Tỉnh lộ 359, Xã Tân Dương, Huyện Thủy Nguyên, Hải Phòng",180.0,20.0,111111.11111111111
Hà Nội,Quận Hoàng Mai,Phường Định Công,Đường Trần Nguyên Đán,"Đường Trần Nguyên Đán, Phường Định Công, Quận Hoàng Mai, Hà Nội",50.0,10.0,200000.0
Hồ Chí Minh,Quận 6,Phường 10,Đường Trần Văn Kiểu,"Đường Trần Văn Kiểu, Phường 10, Quận 6, Hồ Chí Minh",75.0,17.0,226666.66666666666
Hà Nội,Quận Long Biên,Phường Đức Giang,Đường Ngô Gia Tự,"Đường Ngô Gia Tự, Phường Đức Giang, Quận Long Biên, Hà Nội",50.0,220.0,4400000.0
Hồ Chí Minh,Quận 8,Phường 9,Đường Hưng Phú,"Đường Hưng Phú, Phường 10, Quận 8, Hồ Chí Minh",75.0,6.0,80000.0
Bình Dương,Dĩ An,Phường Dĩ An,,"Đường Đông B, Phường Dĩ An, Thành phố Dĩ An, Bình Dương",200.0,17.0,85000.0
Hồ Chí Minh,Thủ Đức,Phường Bình Trưng Đông,,"Đường Mai Chí Thọ, Phường Bình Trưng Đông, Thành phố Thủ Đức, Hồ Chí Minh",276.0,100.0,362318.84057971014
Thừa Thiên-Huế,Huế,Phường An Cựu,Đường Hồ Đắc Di,"Đường Hồ Đắc Di, Phường An Cựu, Thành phố Huế, Huế",50.0,7.0,140000.0
Đồng Nai,Huyện Trảng Bom,Xã Bắc Sơn,ĐT.767,"Đường ĐT767, Xã Đồi 61, Huyện Trảng Bom, Đồng Nai",1.224,17.0,13888888.88888889
Đồng Nai,Huyện Trảng Bom,Xã An Viễn,Hẻm 23 Đường Ấp 4,"Đường An Viễn, Xã Đồi 61, Huyện Trảng Bom, Đồng Nai",1.0,380.0,380000000.0
Hà Nội,Quận Cầu Giấy,Phường Trung Hòa,Đường Hoàng Đạo Thúy,"Đường Hoàng Đạo Thúy, Phường Trung Hòa, Quận Cầu Giấy, Hà Nội",280.0,800.0,2857142.8571428573
Hồ Chí Minh,Quận 7,Phường Tân Phong,Đường Đặng Đại Độ,"Đường Đặng Đại Độ, Phường Tân Phong, Quận 7, Hồ Chí Minh",130.0,25.0,192307.6923076923
Đà Nẵng,Quận Thanh Khê,Phường Thanh Khê Đông,Đường Điện Biên Phủ,"Đường Điện Biên Phủ, Phường Thanh Khê Đông, Quận Thanh Khê, Đà Nẵng",50.0,8.0,160000.0
Hà Nội,Quận Đống Đa,Phường Ô Chợ Dừa,Đường Nguyễn Hy Quang,"Phố Nguyễn Hy Quang, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội",70.0,16.0,228571.42857142858
Hồ Chí Minh,Quận Tân Phú,Phường Tây Thạnh,Đường Bùi Xuân Phái,"Đường Bùi Xuân Phái, Phường Tây Thạnh, Quận Tân Phú, Hồ Chí Minh",50.0,7.0,140000.0
Hà Nội,Quận Nam Từ Liêm,Phường Mỹ Đình 2,Phố Trần Bình,"Đường Trần Bình, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội",1.4,500.00000000000006,357142857.1428572
Hồ Chí Minh,Quận 1,Phường Đa Kao,Đường Nguyễn Bỉnh Khiêm,"Đường Nguyễn Bỉnh Khiêm, Phường Đa Kao, Quận 1, Hồ Chí Minh",80.0,135.0,1687500.0
Đà Nẵng,Quận Hải Châu,Phường Hải Châu 1,Đường Nguyễn Thái Học,"Đường Nguyễn Thái Học, Phường Hải Châu I, Quận Hải Châu, Đà Nẵng",6.0,11.0,1833333.3333333333
Hồ Chí Minh,Quận 12,Phường Hiệp Thành,Đường Hiệp Thành 13,"Đường Hiệp Thành 13, Phường Hiệp Thành, Quận 12, Hồ Chí Minh",25.0,4.0,160000.0
Hà Nội,Quận Bắc Từ Liêm,Phường Cổ Nhuế 2,Đường Hoàng Minh Thảo,"Đường Hoàng Minh Thảo, Phường Xuân Tảo, Quận Bắc Từ Liêm, Hà Nội",120.0,70.0,583333.3333333334
Hà Nội,Quận Thanh Xuân,Phường Thanh Xuân Bắc,Đường Nguyễn Trãi,"Đường Nguyễn Trãi, Phường Thanh Xuân Bắc, Quận Thanh Xuân, Hà Nội",1.0,240.0,240000000.0
Hà Nội,Quận Hoàng Mai,Phường Đại Kim,Đường Nghiêm Xuân Yêm,"Đường Nghiêm Xuân Yêm, Phường Hoàng Liệt, Quận Hoàng Mai, Hà Nội",188.0,70.0,372340.42553191487
Hà Nội,Quận Thanh Xuân,Phường Thanh Xuân Trung,Đường Vũ Trọng Phụng,"Đường Vũ Trọng Phụng, Phường Thanh Xuân Bắc, Quận Thanh Xuân, Hà Nội",500.0,210.0,420000.0
Hà Nội,Quận Hoàng Mai,Phường Tân Mai,,"Đường Đền Lừ, Phường Tân Mai, Quận Hoàng Mai, Hà Nội",76.0,35.0,460526.3157894737
Hà Nội,Quận Hai Bà Trưng,Phường Thanh Nhàn,Đường Trần Khát Chân,"Đường Trần Khát Chân, Phường Thanh Nhàn, Quận Hai Bà Trưng, Hà Nội",35.0,12.5,357142.85714285716
Hà Nội,Quận Hai Bà Trưng,Phường Nguyễn Du,,"Phố Tuệ Tĩnh, Phường Bùi Thị Xuân, Quận Hai Bà Trưng, Hà Nội",15.0,15.0,1000000.0
Hà Nội,Quận Đống Đa,Phường Hàng Bột,Phố Tôn Đức Thắng,"Phố Tôn Đức Thắng, Phường Hàng Bột, Quận Đống Đa, Hà Nội",35.0,7.0,200000.0
Hồ Chí Minh,Quận 1,Phường Bến Nghé,Đường Lý Tự Trọng,"Đường Lý Tự Trọng, Phường Bến Nghé, Quận 1, Hồ Chí Minh",80.0,40.0,500000.0
Hà Nội,Quận Cầu Giấy,Phường Dịch Vọng,Phố Trần Quý Kiên,"Phố Trần Quý Kiên, Phường Dịch Vọng, Quận Cầu Giấy, Hà Nội",20.0,11.0,550000.0
Hà Nội,Quận Cầu Giấy,Phường Dịch Vọng,Phố Trần Quý Kiên,"Phố Trần Quý Kiên, Phường Dịch Vọng, Quận Cầu Giấy, Hà Nội",30.0,11.5,383333.3333333333
Hà Nội,Quận Cầu Giấy,Phường Dịch Vọng,Phố Trần Đăng Ninh,"Phố Trần Đăng Ninh, Phường Dịch Vọng, Quận Cầu Giấy, Hà Nội",25.0,11.0,440000.0
Hà Nội,Quận Cầu Giấy,Phường Nghĩa Tân,Đường Nghĩa Tân,"Đường Nghĩa Tân, Phường Nghĩa Tân, Quận Cầu Giấy, Hà Nội",30.0,8.000000000000002,266666.6666666667
Hà Nội,Quận Cầu Giấy,Phường Dịch Vọng,Phố Trần Quý Kiên,"Phố Trần Quý Kiên, Phường Dịch Vọng, Quận Cầu Giấy, Hà Nội",30.0,15.0,500000.0
Hà Nội,Quận Cầu Giấy,Phường Nghĩa Tân,Đường Nghĩa Tân,"Đường Nghĩa Tân, Phường Nghĩa Tân, Quận Cầu Giấy, Hà Nội",25.0,12.0,480000.0
Hà Nội,Quận Bắc Từ Liêm,Phường Cổ Nhuế 1,Đường Hoàng Quốc Việt,"Đường Hoàng Quốc Việt, Phường Cổ Nhuế 1, Quận Bắc Từ Liêm, Hà Nội",30.0,12.0,400000.0
Hà Nội,Quận Cầu Giấy,Phường Dịch Vọng,Phố Trần Quý Kiên,"Phố Trần Quý Kiên, Phường Dịch Vọng, Quận Cầu Giấy, Hà Nội",25.0,11.0,440000.0
Hà Nội,Quận Cầu Giấy,Phường Dịch Vọng,Phố Trần Quý Kiên,"Phố Trần Quý Kiên, Phường Dịch Vọng, Quận Cầu Giấy, Hà Nội",45.0,11.0,244444.44444444444
Hà Nội,Quận Nam Từ Liêm,Phường Mỹ Đình 2,Phố Trần Bình,"Đường Trần Bình, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội",485.0,459.0,946391.7525773196
Hà Nội,Quận Bắc Từ Liêm,Phường Xuân Tảo,,"Phường Xuân Tảo, Quận Bắc Từ Liêm, Hà Nội",270.0,60.0,222222.22222222222
Hà Nội,Quận Đống Đa,Phường Khâm Thiên,Ngõ 1 Khâm Thiên,"Phố Khâm Thiên, Phường Khâm Thiên, Quận Đống Đa, Hà Nội",50.0,17.0,340000.0
Hà Nội,Quận Hà Đông,Phường La Khê,Đường Tố Hữu,"Đường Tố Hữu, Phường Dương Nội, Quận Hà Đông, Hà Nội",132.0,25.0,189393.9393939394
Hà Nội,Quận Đống Đa,Phường Thổ Quan,Phố Khâm Thiên,"Phố Khâm Thiên, Phường Thổ Quan, Quận Đống Đa, Hà Nội",50.0,17.0,340000.0
Khánh Hòa,Nha Trang,Phường Vĩnh Nguyên,,"Phường Vĩnh Nguyên, Thành phố Nha Trang, Khánh Hòa",32.0,110.0,3437500.0
Hà Nội,Quận Tây Hồ,Phường Xuân La,Đường Nguyễn Văn Huyên,"Đường Nguyễn Văn Huyên, Phường Xuân La, Quận Tây Hồ, Hà Nội",200.0,100.0,500000.0
Hà Nội,Huyện Thanh Trì,Xã Tứ Hiệp,Đường Cổ Điển,"Đường Cổ Điển A, Xã Tứ Hiệp, Huyện Thanh Trì, Hà Nội",55.0,5.0,90909.09090909091
Hà Nội,Quận Bắc Từ Liêm,Phường Phúc Diễn,Đường Cầu Diễn,"Đường Cầu Diễn, Phường Phúc Diễn, Quận Bắc Từ Liêm, Hà Nội",26.0,5.0,192307.6923076923
Cần Thơ,Quận Ninh Kiều,Phường An Hòa,Đường Nguyễn Văn Cừ,"Đường Nguyễn Văn Cừ, Phường An Hòa, Quận Ninh Kiều, Cần Thơ",37.0,3.5,94594.5945945946
Hà Nội,Quận Bắc Từ Liêm,Phường Xuân Tảo,,"Phố Minh Tảo, Phường Xuân Tảo, Quận Bắc Từ Liêm, Hà Nội",270.0,60.0,222222.22222222222
Hồ Chí Minh,Quận Gò Vấp,Phường 5,Đường Số 4,"Đường Số 4, Phường 5, Quận Gò Vấp, Hồ Chí Minh",60.0,18.0,300000.0
Hà Nội,Quận Cầu Giấy,Phường Nghĩa Đô,Phố Nghĩa Đô,"Phố Nghĩa Đô, Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội",630.0,180.00000000000003,285714.28571428574
Bắc Ninh,Bắc Ninh,Phường Võ Cường,Đường Lý Thái Tổ,"Đường Lý Thái Tổ, Phường Võ Cường, Thành phố Bắc Ninh, Bắc Ninh",165.0,70.0,424242.42424242425
Đà Nẵng,Quận Hải Châu,Phường Hòa Cường Nam,Đường Núi Thành,"Đường Núi Thành, Phường Hòa Cường Nam, Quận Hải Châu, Đà Nẵng",71.0,60.0,845070.4225352113
Hồ Chí Minh,Quận Tân Phú,Phường Hòa Thạnh,Đường Kênh Tân Hóa,"Đường Kênh Tân Hóa, Phường Hiệp Tân, Quận Tân Phú, Hồ Chí Minh",600.0,730.0,1216666.6666666667
Hà Nội,Quận Thanh Xuân,Phường Nhân Chính,Đường Lê Văn Lương,"Đường Lê Văn Lương, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",2.0,200.0,100000000.0
Hà Nội,Quận Hoàng Mai,Phường Định Công,Đường Lê Trọng Tấn,"Đường Lê Trọng Tấn, Phường Định Công, Quận Hoàng Mai, Hà Nội",1.0,100.0,100000000.0
Hồ Chí Minh,Quận Tân Phú,Phường Phú Thọ Hòa,Đường Lê Văn Phan,"Đường Lê Văn Phan, Phường Phú Thọ Hòa, Quận Tân Phú, Hồ Chí Minh",80.0,100.0,1250000.0
Đồng Nai,Biên Hòa,Phường Trảng Dài,Đường Đồng Khởi,"Đường Đồng Khởi, Phường Trảng Dài, Thành phố Biên Hoà, Đồng Nai",1.5,15.0,10000000.0
Thanh Hóa,Thanh Hóa,Phường Đông Hương,Đại Lộ Lê Lợi,"Đường Đại Lộ Lê Lợi, Phường Đông Hương, Thành phố Thanh Hóa, Thanh Hóa",120.0,30.0,250000.0
Hà Nội,Quận Cầu Giấy,Phường Nghĩa Tân,Phố Trần Tử Bình,"Phố Trần Tử Bình, Phường Nghĩa Tân, Quận Cầu Giấy, Hà Nội",15.0,8.000000000000002,533333.3333333334
Hà Nội,Quận Nam Từ Liêm,Phường Mỹ Đình 1,,"Đường Nguyễn Hoàng, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội",610.0,360.00000000000006,590163.9344262296
Hà Nội,Quận Cầu Giấy,Phường Yên Hòa,Phố Trung Kính,"Phố Trung Kính, Phường Yên Hòa, Quận Cầu Giấy, Hà Nội",55.0,28.0,509090.9090909091
Hà Nội,Quận Cầu Giấy,Phường Nghĩa Đô,Đường Lạc Long Quân,"Đường Lạc Long Quân, Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội",54.0,17.5,324074.0740740741
Hà Nội,Quận Cầu Giấy,Phường Quan Hoa,Đường Nguyễn Khánh Toàn,"Đường Nguyễn Khánh Toàn, Phường Quan Hoa, Quận Cầu Giấy, Hà Nội",100.0,35.0,350000.0
Hồ Chí Minh,Quận Tân Bình,Phường 2,Đường Bạch Đằng,"Đường Bạch Đằng, Phường 2, Quận Tân Bình, Hồ Chí Minh",185.0,87.0,470270.2702702703
Hà Nội,Quận Hoàng Mai,Phường Tương Mai,Đường Bờ Sông Sét,"Đường Sông Sét, Phường Tương Mai, Quận Hoàng Mai, Hà Nội",52.0,14.0,269230.76923076925
Hồ Chí Minh,Quận 12,Phường Hiệp Thành,Đường Lê Văn Khương,"Đường Lê Văn Sỹ, Phường 12, Quận 3, Hồ Chí Minh",150.0,60.0,400000.0
Hồ Chí Minh,Quận Tân Phú,Phường Tân Thành,Đường Nguyễn Hậu,"Đường Nguyễn Hậu, Phường Tân Thành, Quận Tân Phú, Hồ Chí Minh",60.0,13.0,216666.66666666666
Khánh Hòa,Nha Trang,Phường Tân Lập,Đường Định Cư,"Đường Định Cư, Phường Tân Lập, Thành phố Nha Trang, Khánh Hòa",60.0,5.0,83333.33333333333
